#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
007 - A View to a Kill;007 - A View to a Kill;Amstrad CPC;;;;;;;;;;;;;;
Frankie Crashed on Jupiter (Europe);Frankie Crashed on Jupiter (Europe);Amstrad CPC;;;;;;;;;;;;;;
Frankie Goes to Hollywood (Europe);Frankie Goes to Hollywood (Europe);Amstrad CPC;;;Ocean;;;;;;;;;;;
Freddy Hardest (Europe);Freddy Hardest (Europe);Amstrad CPC;;;;;;;;;;;;;;
Freddy Hardest in South Manhattan (Spain);Freddy Hardest in South Manhattan (Spain);Amstrad CPC;;;;;;;;;;;;;;
Freedom Fighter (Europe);Freedom Fighter (Europe);Amstrad CPC;;;;;;;;;;;;;;
Fres Attack (Germany) (Unl);Fres Attack (Germany) (Unl);Amstrad CPC;;;;;;;;;;;;;;
Fres Fighter II Turbo (Europe) (Side A) (Unl);Fres Fighter II Turbo (Europe) (Side A) (Unl);Amstrad CPC;;1999;Bollaware;Fighting;4+;;;;;;;;;
Fres Fighter II Turbo (Europe) (Side B) (Unl);Fres Fighter II Turbo (Europe) (Side B) (Unl);Amstrad CPC;;1999;Bollaware;Fighting;4+;;;;;;;;;
Fres Man (Germany) (Unl);Fres Man (Germany) (Unl);Amstrad CPC;;;;;;;;;;;;;;
Frestris (Europe) (Unl);Frestris (Europe) (Unl);Amstrad CPC;;;;;;;;;;;;;;
Friday the 13th (Europe);Friday the 13th (Europe);Amstrad CPC;;1986;Domark;Horror;1;;;;;;;;;
Friss Man (Europe);Friss Man (Europe);Amstrad CPC;;;;;;;;;;;;;;
Frogger (CPC+) (Europe) (Unl);Frogger (CPC+) (Europe) (Unl);Amstrad CPC;;;;;;;;;;;;;;
Froggy (Megamicro) (Europe);Froggy (Megamicro) (Europe);Amstrad CPC;;;;;;;;;;;;;;
Froggy (R & B Marketing) (Europe);Froggy (R & B Marketing) (Europe);Amstrad CPC;;;;;;;;;;;;;;
Frontier Of Warriors, The (Europe) (Unl);Frontier Of Warriors, The (Europe) (Unl);Amstrad CPC;;;;;;;;;;;;;;
Frontiers (Europe);Frontiers (Europe);Amstrad CPC;;;;;;;;;;;;;;
Frontline (Europe);Frontline (Europe);Amstrad CPC;;;;;;;;;;;;;;
Frost Byte (Europe);Frost Byte (Europe);Amstrad CPC;;;;;;;;;;;;;;
Fruit Bank Supernudge 2000 (Europe);Fruit Bank Supernudge 2000 (Europe);Amstrad CPC;;;;;;;;;;;;;;
Fruit Machine (Europe);Fruit Machine (Europe);Amstrad CPC;;;;;;;;;;;;;;
Fruit Machine 2 Simulator (Europe);Fruit Machine 2 Simulator (Europe);Amstrad CPC;;;;;;;;;;;;;;
Fruit Machine Simulator (Europe);Fruit Machine Simulator (Europe);Amstrad CPC;;;;;;;;;;;;;;
Fruits (Europe);Fruits (Europe);Amstrad CPC;;;;;;;;;;;;;;
Fruity Frank (Europe);Fruity Frank (Europe);Amstrad CPC;;1984;;Action;1;;;;;;;;;
Fu-Kung in Las Vegas (Europe);Fu-Kung in Las Vegas (Europe);Amstrad CPC;;;;;;;;;;;;;;
Fun School - For Under 12s (Europe);Fun School - For Under 12s (Europe);Amstrad CPC;;;;;;;;;;;;;;
Fun School - For Under 5s (Europe);Fun School - For Under 5s (Europe);Amstrad CPC;;;;;;;;;;;;;;
Fun School - For Under 8s (Europe);Fun School - For Under 8s (Europe);Amstrad CPC;;;;;;;;;;;;;;
Fun School 2 - For 6 To 8s (Europe);Fun School 2 - For 6 To 8s (Europe);Amstrad CPC;;;;;;;;;;;;;;
Fun School 2 - For Over 8s (Europe);Fun School 2 - For Over 8s (Europe);Amstrad CPC;;;;;;;;;;;;;;
Fun School 2 - For Under 6s (Europe);Fun School 2 - For Under 6s (Europe);Amstrad CPC;;;;;;;;;;;;;;
Fun School 3 - 5 To 7s (Europe) (Side A);Fun School 3 - 5 To 7s (Europe) (Side A);Amstrad CPC;;;;;;;;;;;;;;
Fun School 3 - 5 To 7s (Europe) (Side B);Fun School 3 - 5 To 7s (Europe) (Side B);Amstrad CPC;;;;;;;;;;;;;;
Fun School 3 - Over 7s (Europe) (Side A);Fun School 3 - Over 7s (Europe) (Side A);Amstrad CPC;;;;;;;;;;;;;;
Fun School 3 - Over 7s (Europe) (Side B);Fun School 3 - Over 7s (Europe) (Side B);Amstrad CPC;;;;;;;;;;;;;;
Fun School 3 - Under 5s (Europe);Fun School 3 - Under 5s (Europe);Amstrad CPC;;;;;;;;;;;;;;
Fun School 4 - 5 To 7s (Europe) (Side A);Fun School 4 - 5 To 7s (Europe) (Side A);Amstrad CPC;;;;;;;;;;;;;;
Fun School 4 - 5 To 7s (Europe) (Side B);Fun School 4 - 5 To 7s (Europe) (Side B);Amstrad CPC;;;;;;;;;;;;;;
Fun School 4 - Over 7s (Europe) (Side A);Fun School 4 - Over 7s (Europe) (Side A);Amstrad CPC;;;;;;;;;;;;;;
Fun School 4 - Over 7s (Europe) (Side B);Fun School 4 - Over 7s (Europe) (Side B);Amstrad CPC;;;;;;;;;;;;;;
Fun School 4 - Under 5s (Europe) (Side A);Fun School 4 - Under 5s (Europe) (Side A);Amstrad CPC;;;;;;;;;;;;;;
Fun School 4 - Under 5s (Europe) (Side B);Fun School 4 - Under 5s (Europe) (Side B);Amstrad CPC;;;;;;;;;;;;;;
Further Adventures of Fred, The (Europe) (Unl);Further Adventures of Fred, The (Europe) (Unl);Amstrad CPC;;;;;;;;;;;;;;
Fury, The (Europe);Fury, The (Europe);Amstrad CPC;;;;;;;;;;;;;;
Fusion 2 (France);Fusion 2 (France);Amstrad CPC;;;;;;;;;;;;;;
Future Bike Simulator (Europe);Future Bike Simulator (Europe);Amstrad CPC;;;;;;;;;;;;;;
Future Knight (Europe);Future Knight (Europe);Amstrad CPC;;;;;;;;;;;;;;
Future Shock (Europe);Future Shock (Europe);Amstrad CPC;;;;;;;;;;;;;;
G-Loc R360 (Europe);G-Loc R360 (Europe);Amstrad CPC;;;;;;;;;;;;;;
G.I. Hero (Europe);G.I. Hero (Europe);Amstrad CPC;;;;;;;;;;;;;;
G.P. Formula 1 Simulator (Europe);G.P. Formula 1 Simulator (Europe);Amstrad CPC;;;;;;;;;;;;;;
GBA Championship Basketball (Europe);GBA Championship Basketball (Europe);Amstrad CPC;;;;;;;;;;;;;;
GFL Championship Football (Europe);GFL Championship Football (Europe);Amstrad CPC;;;;;;;;;;;;;;
GM Chess (Europe);GM Chess (Europe);Amstrad CPC;;;;;;;;;;;;;;
Gabrielle (France);Gabrielle (France);Amstrad CPC;;;;;;;;;;;;;;
Galachip (France);Galachip (France);Amstrad CPC;;;;;;;;;;;;;;
Galactic Conqueror (Europe);Galactic Conqueror (Europe);Amstrad CPC;;;;;;;;;;;;;;
Galactic Games (Europe) (Disk 1);Galactic Games (Europe) (Disk 1);Amstrad CPC;;;;;;;;;;;;;;
Galactic Games (Europe) (Disk 2);Galactic Games (Europe) (Disk 2);Amstrad CPC;;;;;;;;;;;;;;
Galactic Plague, The (Europe);Galactic Plague, The (Europe);Amstrad CPC;;;;;;;;;;;;;;
Galaxia (Europe);Galaxia (Europe);Amstrad CPC;;;;;;;;;;;;;;
Galaxias (Europe);Galaxias (Europe);Amstrad CPC;;;;;;;;;;;;;;
Galaxy Force (Europe);Galaxy Force (Europe);Amstrad CPC;;;;;;;;;;;;;;
Galivan (Europe);Galivan (Europe);Amstrad CPC;;1986;Imagine Software;Platform / Shooter;;;;;;;;;;
Galletron (Europe);Galletron (Europe);Amstrad CPC;;;;;;;;;;;;;;
Game Over (Europe);Game Over (Europe);Amstrad CPC;;;;Platform / Shooter;1;;;;;;;;;
Game Over II (Europe);Game Over II (Europe);Amstrad CPC;;;;;;;;;;;;;;
Game of Dragons, The (Europe);Game of Dragons, The (Europe);Amstrad CPC;;;;;;;;;;;;;;
Games, The - Summer Edition (Europe) (Disk 1);Games, The - Summer Edition (Europe) (Disk 1);Amstrad CPC;;;;;;;;;;;;;;
Games, The - Summer Edition (Europe) (Disk 2);Games, The - Summer Edition (Europe) (Disk 2);Amstrad CPC;;;;;;;;;;;;;;
Games, The - Winter Edition (Europe);Games, The - Winter Edition (Europe);Amstrad CPC;;;;;;;;;;;;;;
Garden Party (France);Garden Party (France);Amstrad CPC;;;;;;;;;;;;;;
Garfield - Big, Fat, Hairy Deal (Europe);Garfield - Big, Fat, Hairy Deal (Europe);Amstrad CPC;;;;;;;;;;;;;;
Garfield - Winter's Tail (Europe);Garfield - Winter's Tail (Europe);Amstrad CPC;;;;;;;;;;;;;;
Gary Lineker's Hot-Shot! (Europe);Gary Lineker's Hot-Shot! (Europe);Amstrad CPC;;;;;;;;;;;;;;
Gary Lineker's Super Skills (Europe);Gary Lineker's Super Skills (Europe);Amstrad CPC;;;;;;;;;;;;;;
Gary Lineker's Super Star Soccer (Europe);Gary Lineker's Super Star Soccer (Europe);Amstrad CPC;;;;;;;;;;;;;;
Gatecrasher (Europe);Gatecrasher (Europe);Amstrad CPC;;;;;;;;;;;;;;
Gates To Hell (Spain) (Unl);Gates To Hell (Spain) (Unl);Amstrad CPC;;;;;;;;;;;;;;
Gauntlet (Micro Power) (Europe);Gauntlet (Micro Power) (Europe);Amstrad CPC;;;;;;;;;;;;;;
Gauntlet (US Gold) (Europe);Gauntlet (US Gold) (Europe);Amstrad CPC;;;;;;;;;;;;;;
Gauntlet - The Deeper Dungeons (Europe);Gauntlet - The Deeper Dungeons (Europe);Amstrad CPC;;;;;;;;;;;;;;
Gauntlet II (Europe);Gauntlet II (Europe);Amstrad CPC;;;Atari;Action;;;;;;;;;;
Gauntlet III - The Final Quest (Europe) (Disk 1);Gauntlet III - The Final Quest (Europe) (Disk 1);Amstrad CPC;;;;;;;;;;;;;;
Gauntlet III - The Final Quest (Europe) (Disk 2);Gauntlet III - The Final Quest (Europe) (Disk 2);Amstrad CPC;;;;;;;;;;;;;;
Gazza II (Europe);Gazza II (Europe);Amstrad CPC;;;;;;;;;;;;;;
Gee Bee Air Rally (Europe);Gee Bee Air Rally (Europe);Amstrad CPC;;;;;;;;;;;;;;
Gemini Wing (Europe) (Disk 1);Gemini Wing (Europe) (Disk 1);Amstrad CPC;;;;;;;;;;;;;;
Gemini Wing (Europe) (Disk 2);Gemini Wing (Europe) (Disk 2);Amstrad CPC;;;;;;;;;;;;;;
Gems Of Stradus (Europe);Gems Of Stradus (Europe);Amstrad CPC;;;;;;;;;;;;;;
Genghis Khan (Europe);Genghis Khan (Europe);Amstrad CPC;;;;;;;;;;;;;;
Geoff Capes Strongman (Europe);Geoff Capes Strongman (Europe);Amstrad CPC;;;;;;;;;;;;;;
Gerbil Riot Of 67, The (Europe);Gerbil Riot Of 67, The (Europe);Amstrad CPC;;;;;;;;;;;;;;
Get Dexter (Europe);Get Dexter (Europe);Amstrad CPC;;;;;;;;;;;;;;
Get Dexter 2 (Europe);Get Dexter 2 (Europe);Amstrad CPC;;;;;;;;;;;;;;
Get Me To The Church On Time! (Europe);Get Me To The Church On Time! (Europe);Amstrad CPC;;;;;;;;;;;;;;
Ghost Hunters (Europe);Ghost Hunters (Europe);Amstrad CPC;;;;;;;;;;;;;;
Ghostbusters (Europe);Ghostbusters (Europe);Amstrad CPC;;1985;Activision;Action;1;;;;;;;;;
Ghostbusters II (Europe) (Disk 1);Ghostbusters II (Europe) (Disk 1);Amstrad CPC;;;;Action;;;;;;;;;;
Ghostbusters II (Europe) (Disk 2);Ghostbusters II (Europe) (Disk 2);Amstrad CPC;;;;Action;;;;;;;;;;
Ghosts 'n Goblins (Europe);Ghosts 'n Goblins (Europe);Amstrad CPC;;;;Action;;;;;;;;;;
Ghouls 'n' Ghosts (Europe);Ghouls 'n' Ghosts (Europe);Amstrad CPC;;;;;;;;;;;;;;
Ghouls (Europe);Ghouls (Europe);Amstrad CPC;;;;;;;;;;;;;;
Giant Killer (Europe);Giant Killer (Europe);Amstrad CPC;;;;;;;;;;;;;;
Gilbert - Escape from Drill (Europe);Gilbert - Escape from Drill (Europe);Amstrad CPC;;;;;;;;;;;;;;
Gilligan's Gold (Europe);Gilligan's Gold (Europe);Amstrad CPC;;;;;;;;;;;;;;
Gladiator (Europe);Gladiator (Europe);Amstrad CPC;;;;;;;;;;;;;;
Glass (Europe);Glass (Europe);Amstrad CPC;;;Quicksilva;;;;;;;;;;;
Glen Hoddle Soccer (Europe);Glen Hoddle Soccer (Europe);Amstrad CPC;;;;;;;;;;;;;;
Glider Rider (Europe);Glider Rider (Europe);Amstrad CPC;;;Quicksilva;;;;;;;;;;;
Gliece Security (France) (Unl);Gliece Security (France) (Unl);Amstrad CPC;;;;;;;;;;;;;;
Gnome Ranger (Europe) (Disk 1);Gnome Ranger (Europe) (Disk 1);Amstrad CPC;;;;;;;;;;;;;;
Gnome Ranger (Europe) (Disk 2);Gnome Ranger (Europe) (Disk 2);Amstrad CPC;;;;;;;;;;;;;;
Gob (Europe);Gob (Europe);Amstrad CPC;;;;;;;;;;;;;;
Goblin Towers (Europe);Goblin Towers (Europe);Amstrad CPC;;;;;;;;;;;;;;
Gogly (Spain);Gogly (Spain);Amstrad CPC;;;;;;;;;;;;;;
Gold Hunter (Europe);Gold Hunter (Europe);Amstrad CPC;;;;;;;;;;;;;;
Gold Run (Europe);Gold Run (Europe);Amstrad CPC;;;;;;;;;;;;;;
Golden Axe (Europe) (Disk 1);Golden Axe (Europe) (Disk 1);Amstrad CPC;;;;Action / Fighting;;;;;;;;;;
Golden Axe (Europe) (Disk 2);Golden Axe (Europe) (Disk 2);Amstrad CPC;;;;Action / Fighting;;;;;;;;;;
Golden Basket (Spain);Golden Basket (Spain);Amstrad CPC;;;;;;;;;;;;;;
Golden Eagle (Europe) (Side A);Golden Eagle (Europe) (Side A);Amstrad CPC;;;;;;;;;;;;;;
Golden Eagle (Europe) (Side B);Golden Eagle (Europe) (Side B);Amstrad CPC;;;;;;;;;;;;;;
Golden Path (Europe) (Disk 1);Golden Path (Europe) (Disk 1);Amstrad CPC;;;;;;;;;;;;;;
Golden Path (Europe) (Disk 2);Golden Path (Europe) (Disk 2);Amstrad CPC;;;;;;;;;;;;;;
Golf (Europe);Golf (Europe);Amstrad CPC;;;;;;;;;;;;;;
Golf Trophee (France);Golf Trophee (France);Amstrad CPC;;;;;;;;;;;;;;
Goliath (France);Goliath (France);Amstrad CPC;;;;;;;;;;;;;;
Gonzalezz (Spain);Gonzalezz (Spain);Amstrad CPC;;;;;;;;;;;;;;
Goody (Spain);Goody (Spain);Amstrad CPC;;;;;;;;;;;;;;
Goonies, The (Europe);Goonies, The (Europe);Amstrad CPC;;1986;U.S. Gold;Action / Platform;;;;;;;;;;
Gorbaf el Vikingo (Spain);Gorbaf el Vikingo (Spain);Amstrad CPC;;;;;;;;;;;;;;
Gothik (Europe);Gothik (Europe);Amstrad CPC;;;;;;;;;;;;;;
Graham Gooch's Test Cricket (Europe);Graham Gooch's Test Cricket (Europe);Amstrad CPC;;;;;;;;;;;;;;
Grand Prix (Europe);Grand Prix (Europe);Amstrad CPC;;;;;;;;;;;;;;
Grand Prix 500 2 (Europe);Grand Prix 500 2 (Europe);Amstrad CPC;;;;;;;;;;;;;;
Grand Prix 500cc (France);Grand Prix 500cc (France);Amstrad CPC;;;Proein;Racing;;;;;;;;;;
Grand Prix Circuit (Europe);Grand Prix Circuit (Europe);Amstrad CPC;;;;;;;;;;;;;;
Grand Prix Driver (Europe);Grand Prix Driver (Europe);Amstrad CPC;;;;;;;;;;;;;;
Grand Prix Master (Europe);Grand Prix Master (Europe);Amstrad CPC;;;;Racing / Sports;;;;;;;;;;
Grand Prix Rally II (Europe);Grand Prix Rally II (Europe);Amstrad CPC;;;Amsoft;Racing;;;;;;;;;;
Grand Prix Simulator (Europe);Grand Prix Simulator (Europe);Amstrad CPC;;;;;;;;;;;;;;
Grand Prix Simulator 2 (Europe);Grand Prix Simulator 2 (Europe);Amstrad CPC;;;;;;;;;;;;;;
Grand Prix Tennis (Europe);Grand Prix Tennis (Europe);Amstrad CPC;;;;;;;;;;;;;;
Grange Hill (Europe);Grange Hill (Europe);Amstrad CPC;;;;;;;;;;;;;;
Granny's Garden (Europe);Granny's Garden (Europe);Amstrad CPC;;;;;;;;;;;;;;
Graphic Adventure Creator (Europe);Graphic Adventure Creator (Europe);Amstrad CPC;;;;;;;;;;;;;;
Great Escape, The (Europe);Great Escape, The (Europe);Amstrad CPC;;;Ocean;;;;;;;;;;;
Great Giana Sisters, The (Europe);Great Giana Sisters, The (Europe);Amstrad CPC;;;;;;;;;;;;;;
Great Gurianos (Europe);Great Gurianos (Europe);Amstrad CPC;;;;;;;;;;;;;;
Grebit (Europe);Grebit (Europe);Amstrad CPC;;;;;;;;;;;;;;
Green Beret (Europe);Green Beret (Europe);Amstrad CPC;;;Erbe;;;;;;;;;;;
Green Planet (Europe);Green Planet (Europe);Amstrad CPC;;;;;;;;;;;;;;
Gregory Loses his Clock (Europe);Gregory Loses his Clock (Europe);Amstrad CPC;;;;;;;;;;;;;;
Grell and Falla (Europe);Grell and Falla (Europe);Amstrad CPC;;;;;;;;;;;;;;
Gremlins - The Adventure (Europe);Gremlins - The Adventure (Europe);Amstrad CPC;;;;;;;;;;;;;;
Gremlins 2 - The New Batch (Europe) (Disk 1);Gremlins 2 - The New Batch (Europe) (Disk 1);Amstrad CPC;;;;;;;;;;;;;;
Gremlins 2 - The New Batch (Europe) (Disk 2);Gremlins 2 - The New Batch (Europe) (Disk 2);Amstrad CPC;;;;;;;;;;;;;;
Greyfell (Europe);Greyfell (Europe);Amstrad CPC;;;;;;;;;;;;;;
Grid Iron - Touchdown USA (Europe);Grid Iron - Touchdown USA (Europe);Amstrad CPC;;;;;;;;;;;;;;
Grid Iron II (Europe);Grid Iron II (Europe);Amstrad CPC;;;;;;;;;;;;;;
Grid Trap (Europe);Grid Trap (Europe);Amstrad CPC;;;;;;;;;;;;;;
Groops (Europe) (Unl);Groops (Europe) (Unl);Amstrad CPC;;;;;;;;;;;;;;
Ground Zero (Europe);Ground Zero (Europe);Amstrad CPC;;;;;;;;;;;;;;
Growing Pains of Adrian Mole, The (Europe) (Disk 1);Growing Pains of Adrian Mole, The (Europe) (Disk 1);Amstrad CPC;;;;;;;;;;;;;;
Growing Pains of Adrian Mole, The (Europe) (Disk 2);Growing Pains of Adrian Mole, The (Europe) (Disk 2);Amstrad CPC;;;;;;;;;;;;;;
Grue-Knapped! (Europe);Grue-Knapped! (Europe);Amstrad CPC;;;;;;;;;;;;;;
Gryzor (Europe);Gryzor (Europe);Amstrad CPC;;1987;;Action / Shooter;1;;;;;;;;;
Guadalcanal (Europe);Guadalcanal (Europe);Amstrad CPC;;;;;;;;;;;;;;
Guardian Angel, The (Europe);Guardian Angel, The (Europe);Amstrad CPC;;;;;;;;;;;;;;
Guardian II - Revenge of the Mutants (Europe);Guardian II - Revenge of the Mutants (Europe);Amstrad CPC;;;;;;;;;;;;;;
Guardian, The (Europe);Guardian, The (Europe);Amstrad CPC;;;;;;;;;;;;;;
Guardians (Europe);Guardians (Europe);Amstrad CPC;;;;;;;;;;;;;;
Guerrilla War (Europe);Guerrilla War (Europe);Amstrad CPC;;;;;;;;;;;;;;
Guild of Thieves, The (Europe) (Disk 1);Guild of Thieves, The (Europe) (Disk 1);Amstrad CPC;;;;;;;;;;;;;;
Guild of Thieves, The (Europe) (Disk 2);Guild of Thieves, The (Europe) (Disk 2);Amstrad CPC;;;;;;;;;;;;;;
Guillermo Tell (Spain);Guillermo Tell (Spain);Amstrad CPC;;;;;;;;;;;;;;
Gunboat (Europe);Gunboat (Europe);Amstrad CPC;;;;;;;;;;;;;;
Gunboat - River Combat Simulation (Europe);Gunboat - River Combat Simulation (Europe);Amstrad CPC;;;;;;;;;;;;;;
Gundogs (Europe);Gundogs (Europe);Amstrad CPC;;;;;;;;;;;;;;
Gunfighter (Europe);Gunfighter (Europe);Amstrad CPC;;;;;;;;;;;;;;
Gunfright (Europe);Gunfright (Europe);Amstrad CPC;;1985;U.S. Gold;Adventure;1;;;;;;;;;
Gunship (Europe) (Disk 1);Gunship (Europe) (Disk 1);Amstrad CPC;;;;;;;;;;;;;;
Gunship (Europe) (Disk 2);Gunship (Europe) (Disk 2);Amstrad CPC;;;;;;;;;;;;;;
Gunsmoke (Europe);Gunsmoke (Europe);Amstrad CPC;;;;;;;;;;;;;;
Gunstar (Europe);Gunstar (Europe);Amstrad CPC;;;;;;;;;;;;;;
Gutter (Europe);Gutter (Europe);Amstrad CPC;;;;;;;;;;;;;;
Guzzler (Europe);Guzzler (Europe);Amstrad CPC;;;;;;;;;;;;;;
Gyroscope (Europe);Gyroscope (Europe);Amstrad CPC;;;Melbourne House;;;;;;;;;;;
H.E.R.O. (Europe) (Unl);H.E.R.O. (Europe) (Unl);Amstrad CPC;;;;;;;;;;;;;;
HATE - Hostile All Terrain Encounter (Europe);HATE - Hostile All Terrain Encounter (Europe);Amstrad CPC;;;;;;;;;;;;;;
Hacker (Europe);Hacker (Europe);Amstrad CPC;;1986;Activision;Adventure / Strategy;;;;;;;;;;
Hacker II (Europe);Hacker II (Europe);Amstrad CPC;;;;;;;;;;;;;;
Hades (Europe);Hades (Europe);Amstrad CPC;;;;;;;;;;;;;;
Hagar (Europe);Hagar (Europe);Amstrad CPC;;;;;;;;;;;;;;
Halls of Gold (Europe);Halls of Gold (Europe);Amstrad CPC;;;;;;;;;;;;;;
Halls of the Things (Europe);Halls of the Things (Europe);Amstrad CPC;;;;;;;;;;;;;;
Hammer Boy (Europe);Hammer Boy (Europe);Amstrad CPC;;;;;;;;;;;;;;
Hammerfist (Europe);Hammerfist (Europe);Amstrad CPC;;;;;;;;;;;;;;
Hammerhead (Europe);Hammerhead (Europe);Amstrad CPC;;;;;;;;;;;;;;
Handicap Golf (Europe);Handicap Golf (Europe);Amstrad CPC;;;;;;;;;;;;;;
Happy Letters (Europe);Happy Letters (Europe);Amstrad CPC;;;;;;;;;;;;;;
Happy Numbers (Europe);Happy Numbers (Europe);Amstrad CPC;;;;;;;;;;;;;;
Happy Writing (Europe);Happy Writing (Europe);Amstrad CPC;;;;;;;;;;;;;;
Hard Drivin' (Europe);Hard Drivin' (Europe);Amstrad CPC;;;;;;;;;;;;;;
Hard Hat Mack (Europe);Hard Hat Mack (Europe);Amstrad CPC;;;Electronic Arts;Action / Puzzle;1;;;;;;;;;
Hardball (Europe);Hardball (Europe);Amstrad CPC;;;;;;;;;;;;;;
Hardmare (Europe) (Unl);Hardmare (Europe) (Unl);Amstrad CPC;;;;;;;;;;;;;;
Hare Raiser (Europe);Hare Raiser (Europe);Amstrad CPC;;;;;;;;;;;;;;
Harricana - International Snowmobile Race (Europe);Harricana - International Snowmobile Race (Europe);Amstrad CPC;;;;;;;;;;;;;;
Harrier Attack (Spain);Harrier Attack (Spain);Amstrad CPC;;1983;Durell Software;Flight Simulator;1;;;;;;;;;
Harrier Attack! (Europe);Harrier Attack! (Europe);Amstrad CPC;;1983;Durell Software;Flight Simulator;1;;;;;;;;;
Harvey Headbanger (Europe);Harvey Headbanger (Europe);Amstrad CPC;;;;;;;;;;;;;;
Haunted Hedges (Europe);Haunted Hedges (Europe);Amstrad CPC;;;Amsoft;;;;;;;;;;;
Haunted House (Europe);Haunted House (Europe);Amstrad CPC;;;;;;;;;;;;;;
Having Fits Of Madness (Spain);Having Fits Of Madness (Spain);Amstrad CPC;;;;;;;;;;;;;;
Havoc (Europe);Havoc (Europe);Amstrad CPC;;;;;;;;;;;;;;
Hawk Storm (Europe);Hawk Storm (Europe);Amstrad CPC;;;;;;;;;;;;;;
Head over Heels (Europe);Head over Heels (Europe);Amstrad CPC;;;Ocean;Adventure;;;;;;;;;;
Heartland (Europe);Heartland (Europe);Amstrad CPC;;;;;;;;;;;;;;
Heavy Metal (Europe);Heavy Metal (Europe);Amstrad CPC;;;;;;;;;;;;;;
Heavy on the Magick (Europe);Heavy on the Magick (Europe);Amstrad CPC;;;;;;;;;;;;;;
Hedge Hog (Europe);Hedge Hog (Europe);Amstrad CPC;;;;;;;;;;;;;;
Helichopper (Europe);Helichopper (Europe);Amstrad CPC;;;;;;;;;;;;;;
Helicoptero 2000 (Europe);Helicoptero 2000 (Europe);Amstrad CPC;;;;;;;;;;;;;;
Heliot (France);Heliot (France);Amstrad CPC;;;;;;;;;;;;;;
Help Inc. (Europe);Help Inc. (Europe);Amstrad CPC;;;;;;;;;;;;;;
Helter Skelter (Europe);Helter Skelter (Europe);Amstrad CPC;;;;;;;;;;;;;;
Helvera Mistress Of The Park (Europe);Helvera Mistress Of The Park (Europe);Amstrad CPC;;;;;;;;;;;;;;
Herbert's Dummy Run (Europe);Herbert's Dummy Run (Europe);Amstrad CPC;;;;;;;;;;;;;;
Hercules - Slayer of the Damned (Europe);Hercules - Slayer of the Damned (Europe);Amstrad CPC;;;;;;;;;;;;;;
Here & There With The Mr. Men (Europe);Here & There With The Mr. Men (Europe);Amstrad CPC;;;;;;;;;;;;;;
Hermitage, The (Europe);Hermitage, The (Europe);Amstrad CPC;;;;;;;;;;;;;;
Hero Quest (France);Hero Quest (France);Amstrad CPC;;;;;;;;;;;;;;
Hero Quest - Return of the Witchlord (Europe);Hero Quest - Return of the Witchlord (Europe);Amstrad CPC;;;;;;;;;;;;;;
Hero of the Golden Talisman (Europe);Hero of the Golden Talisman (Europe);Amstrad CPC;;;;;;;;;;;;;;
Herobotix (Europe);Herobotix (Europe);Amstrad CPC;;;;;;;;;;;;;;
Heroes of Karn (Europe);Heroes of Karn (Europe);Amstrad CPC;;;;;;;;;;;;;;
Heroes of the Lance (Europe) (Disk 1);Heroes of the Lance (Europe) (Disk 1);Amstrad CPC;;;;;;;;;;;;;;
Heroes of the Lance (Europe) (Disk 2);Heroes of the Lance (Europe) (Disk 2);Amstrad CPC;;;;;;;;;;;;;;
Hi Q Quiz (Europe);Hi Q Quiz (Europe);Amstrad CPC;;;;;;;;;;;;;;
Hideous (Europe);Hideous (Europe);Amstrad CPC;;;Alternatve Software;;;;;;;;;;;
High Epidemy (Europe);High Epidemy (Europe);Amstrad CPC;;;;;;;;;;;;;;
High Frontier (Europe);High Frontier (Europe);Amstrad CPC;;;;;;;;;;;;;;
High Noon (Europe);High Noon (Europe);Amstrad CPC;;;;;;;;;;;;;;
High Steel (Europe);High Steel (Europe);Amstrad CPC;;;;;;;;;;;;;;
Highlander (Europe);Highlander (Europe);Amstrad CPC;;;;;;;;;;;;;;
Highway Encounter (Europe);Highway Encounter (Europe);Amstrad CPC;;;Vortex Software;;;;;;;;;;;
Highway Patrol (Europe);Highway Patrol (Europe);Amstrad CPC;;;;;;;;;;;;;;
Highway Patrol II - La Poursuite Infernale (Europe);Highway Patrol II - La Poursuite Infernale (Europe);Amstrad CPC;;;;;;;;;;;;;;
Hijack (Europe);Hijack (Europe);Amstrad CPC;;;;;;;;;;;;;;
Hirise (Europe);Hirise (Europe);Amstrad CPC;;;;;;;;;;;;;;
Hit Squad, The (Europe);Hit Squad, The (Europe);Amstrad CPC;;;;;;;;;;;;;;
Hitchhiker's Guide to the Galaxy, The (Europe);Hitchhiker's Guide to the Galaxy, The (Europe);Amstrad CPC;;;;;;;;;;;;;;
Hive (Europe);Hive (Europe);Amstrad CPC;;;;;;;;;;;;;;
Hobbit, The (Europe);Hobbit, The (Europe);Amstrad CPC;;;;;;;;;;;;;;
Hobgoblin (Europe);Hobgoblin (Europe);Amstrad CPC;;;;;;;;;;;;;;
Hold Up (France);Hold Up (France);Amstrad CPC;;;;;;;;;;;;;;
Holdfast (Europe);Holdfast (Europe);Amstrad CPC;;;;;;;;;;;;;;
